report_date,city,tavg,tmin,tmax,prcp,rhum,wspd
2024-03-01,Dublin,3.4,0.3,4.4,27.3,,27.5
2024-03-01,Limerick,3.9,2.2,6.4,7.1,,18.6
2024-03-02,Cork,3.8,1.6,7.0,0.2,,30.4
2024-03-02,Dublin,3.4,0.3,8.0,0.1,,23.1
2024-03-02,Limerick,4.6,1.5,7.4,0.3,,21.2
2024-03-03,Cork,5.5,2.5,10.1,0.5,,16.0
2024-03-03,Dublin,4.5,1.5,9.1,0.9,,11.4
2024-03-03,Limerick,6.2,3.1,10.5,2.0,,13.1
2024-03-04,Cork,6.0,4.2,8.5,21.9,,31.8
2024-03-04,Dublin,5.3,1.0,8.0,8.7,,22.0
2024-03-04,Limerick,6.8,4.0,8.9,3.0,,27.6
2024-03-05,Cork,7.2,4.1,10.7,1.6,,22.4
2024-03-05,Dublin,7.6,5.5,12.1,0.2,,20.1
2024-03-05,Limerick,8.7,5.7,12.2,17.0,,29.4
2024-03-06,Cork,9.3,8.2,10.4,9.6,,31.5
2024-03-06,Dublin,6.6,0.9,10.8,0.0,,20.2
2024-03-06,Limerick,10.6,7.1,12.9,0.3,,24.2
2024-03-07,Cork,7.9,6.2,9.2,0.7,,32.9
2024-03-07,Dublin,7.6,6.9,9.7,0.0,,24.9
2024-03-07,Limerick,9.4,6.4,11.6,0.5,,22.5
2024-03-08,Cork,6.6,6.1,7.2,0.0,,37.9
2024-03-08,Dublin,6.2,5.2,7.8,0.0,,27.1
2024-03-08,Limerick,7.7,6.1,9.5,0.0,,24.3
2024-03-09,Cork,6.1,5.1,6.7,1.6,,28.2
2024-03-09,Dublin,6.3,5.7,8.1,2.3,,34.1
2024-03-09,Limerick,6.6,4.5,9.0,0.0,,24.4
2024-03-10,Cork,6.5,6.0,7.0,0.3,,22.2
2024-03-10,Dublin,7.1,6.7,8.6,1.9,,22.2
2024-03-10,Limerick,7.4,6.4,8.5,1.0,,14.2
2024-03-11,Cork,7.8,5.0,10.7,7.5,,20.3
2024-03-11,Dublin,7.4,6.7,9.9,7.6,,10.4
2024-03-11,Limerick,8.4,5.8,11.4,3.0,,12.2
2024-03-12,Cork,10.6,9.0,12.2,1.8,,31.3
2024-03-12,Dublin,10.6,6.7,15.1,1.0,,17.5
2024-03-12,Limerick,11.2,7.4,13.5,15.0,,23.6
2024-03-13,Cork,10.6,10.2,11.1,18.4,,34.6
2024-03-13,Dublin,10.2,9.9,11.3,17.6,,20.1
2024-03-13,Limerick,9.5,7.5,12.6,6.1,,13.5
2024-03-14,Cork,10.4,9.6,12.0,24.7,,30.9
2024-03-14,Dublin,10.9,7.4,15.2,1.2,,19.5
2024-03-14,Limerick,11.3,7.4,14.4,13.0,,19.2
2024-03-15,Cork,9.5,7.0,12.0,1.0,,18.3
2024-03-15,Dublin,8.3,8.4,13.0,0.9,,20.8
2024-03-15,Limerick,9.4,5.7,12.3,3.3,,14.0
2024-03-16,Cork,9.5,7.0,10.7,6.1,,20.4
2024-03-16,Dublin,7.4,1.2,13.4,1.3,,15.8
2024-03-16,Limerick,10.3,5.0,14.1,4.8,,18.6
2024-03-17,Cork,10.2,8.6,13.3,0.3,,22.0
2024-03-17,Dublin,10.7,7.3,15.3,0.0,,13.0
2024-03-17,Limerick,11.0,8.8,13.5,1.0,,18.5
2024-03-18,Cork,9.2,5.5,10.7,7.8,,25.5
2024-03-18,Dublin,10.4,5.3,12.8,1.0,,18.8
2024-03-18,Limerick,10.0,6.4,13.2,1.0,,23.7
2024-03-19,Cork,8.9,6.2,11.7,5.4,,12.4
2024-03-19,Dublin,10.5,8.3,13.3,5.8,,12.4
2024-03-19,Limerick,10.5,8.1,13.1,2.5,,10.6
2024-03-20,Cork,8.4,4.2,11.7,3.0,,17.8
2024-03-20,Dublin,7.8,7.5,11.7,0.4,,9.0
2024-03-20,Limerick,8.9,5.9,12.6,5.1,,12.0
2024-03-21,Cork,8.9,4.6,11.6,0.0,,20.6
2024-03-21,Dublin,9.6,2.9,13.6,1.2,,17.7
2024-03-21,Limerick,9.6,5.4,12.4,3.0,,19.5
2024-03-22,Cork,7.4,3.5,10.7,0.1,,24.3
2024-03-22,Dublin,7.3,5.5,12.0,0.6,,27.8
2024-03-22,Limerick,7.9,5.6,10.1,2.0,,21.6
2024-03-23,Cork,5.6,4.0,8.5,0.5,,29.4
2024-03-23,Dublin,5.8,3.5,10.8,0.5,,32.4
2024-03-23,Limerick,6.9,5.0,9.3,6.1,,27.6
2024-03-24,Cork,7.2,4.7,10.2,9.1,,18.2
2024-03-24,Dublin,6.9,3.9,11.0,2.7,,19.8
2024-03-24,Limerick,7.9,6.3,9.8,4.1,,14.2
2024-03-25,Cork,6.4,4.2,9.5,13.8,,14.6
2024-03-25,Dublin,8.3,6.5,10.9,4.5,,21.0
2024-03-25,Limerick,7.4,3.2,9.6,20.1,,15.6
2024-03-26,Cork,6.0,4.5,8.4,11.5,,19.2
2024-03-26,Dublin,7.6,6.3,9.7,2.8,,19.0
2024-03-26,Limerick,7.0,3.1,10.1,0.5,,12.7
2024-03-27,Cork,3.7,1.7,6.1,6.3,,19.2
2024-03-27,Dublin,6.9,5.1,9.3,3.9,,17.5
2024-03-27,Limerick,5.5,3.7,7.7,6.2,,21.0
2024-03-28,Cork,5.6,2.9,9.8,0.7,,18.0
2024-03-28,Dublin,5.0,1.4,10.4,0.5,,10.1
2024-03-28,Limerick,4.9,0.2,10.7,0.0,,9.8
2024-03-29,Cork,7.0,4.1,11.4,1.2,,14.5
2024-03-29,Dublin,7.2,0.8,13.7,0.0,,11.5
2024-03-29,Limerick,7.9,4.0,12.2,5.7,,14.7
2024-03-30,Cork,7.2,3.3,10.3,4.6,,21.4
2024-03-30,Dublin,8.1,3.6,12.9,2.7,,14.8
2024-03-30,Limerick,8.6,4.0,13.3,0.3,,20.3
2024-03-31,Cork,7.6,4.6,10.1,5.7,,20.2
2024-03-31,Dublin,9.4,7.4,13.4,0.0,,21.5
2024-03-31,Limerick,9.2,6.2,12.3,3.3,,15.1
2024-04-01,Cork,8.8,6.5,11.9,1.4,,17.4
2024-04-01,Dublin,6.0,8.2,9.6,0.2,,20.1
2024-04-01,Limerick,10.4,7.5,14.4,0.0,,14.5
2024-04-02,Cork,7.1,4.2,9.8,4.3,,15.2
2024-04-02,Dublin,5.2,2.2,13.1,9.7,,12.5
2024-04-02,Limerick,8.6,4.6,12.3,2.2,,10.3
2024-04-03,Cork,8.4,6.6,12.2,2.5,,16.3
2024-04-03,Dublin,8.9,7.0,12.8,1.0,,19.2
2024-04-03,Limerick,9.4,7.6,13.1,7.9,,10.2
2024-04-04,Cork,8.9,6.7,10.7,15.3,,17.1
2024-04-04,Dublin,8.2,7.6,13.3,5.3,,16.8
2024-04-04,Limerick,10.1,7.4,12.7,3.6,,14.8
2024-04-05,Cork,10.8,9.7,12.0,8.2,,37.6
2024-04-05,Dublin,12.6,8.4,17.0,1.0,,24.8
2024-04-05,Limerick,12.3,10.4,14.6,4.3,,28.0
2024-04-06,Cork,10.5,6.7,11.7,8.1,,44.4
2024-04-06,Dublin,12.6,11.4,15.6,1.0,,35.8
2024-04-06,Limerick,12.3,8.6,14.8,3.0,,43.4
2024-04-07,Cork,8.9,6.5,12.0,7.4,,33.4
2024-04-07,Dublin,9.8,8.3,14.4,4.9,,28.4
2024-04-07,Limerick,9.6,7.3,12.7,1.5,,31.4
2024-04-08,Cork,5.8,4.6,7.2,31.5,,28.0
2024-04-08,Dublin,7.6,5.6,10.3,13.6,,15.8
2024-04-08,Limerick,7.4,6.5,8.1,6.1,,13.8
2024-04-09,Cork,7.8,4.7,11.7,0.0,,26.0
2024-04-09,Dublin,7.6,5.2,12.9,8.0,,32.7
2024-04-09,Limerick,8.9,6.1,12.0,0.8,,25.0
2024-04-10,Cork,11.0,8.1,13.0,4.7,,27.6
2024-04-10,Dublin,11.6,4.5,16.6,0.1,,17.8
2024-04-10,Limerick,12.1,7.6,15.0,4.8,,24.3
2024-04-11,Cork,11.3,10.2,12.1,4.6,,22.7
2024-04-11,Dublin,13.9,11.2,17.4,2.2,,17.5
2024-04-11,Limerick,13.6,11.9,14.9,4.1,,21.6
2024-04-12,Cork,10.4,9.6,11.6,0.1,,20.7
2024-04-12,Dublin,13.3,12.1,17.2,0.0,,18.9
2024-04-12,Limerick,12.8,11.8,14.6,1.5,,18.8
2024-04-13,Cork,10.6,6.0,12.6,0.1,,23.1
2024-04-13,Dublin,11.5,11.3,15.8,0.2,,24.3
2024-04-13,Limerick,10.8,7.6,12.3,1.0,,21.9
2024-04-14,Cork,7.4,3.0,11.7,0.5,,21.0
2024-04-14,Dublin,8.5,4.8,12.6,4.4,,17.8
2024-04-14,Limerick,9.1,5.2,12.1,3.0,,24.0
2024-04-15,Cork,7.9,6.2,9.5,0.9,,33.8
2024-04-15,Dublin,7.2,4.5,11.2,1.1,,39.6
2024-04-15,Limerick,8.7,5.6,10.3,3.8,,38.2
2024-04-16,Cork,8.4,5.7,12.2,0.0,,28.2
2024-04-16,Dublin,8.3,6.1,13.7,1.6,,26.2
2024-04-16,Limerick,9.8,7.5,12.1,0.0,,23.9
2024-04-17,Cork,8.2,5.2,11.3,0.1,,23.2
2024-04-17,Dublin,5.7,3.9,9.0,2.8,,15.5
2024-04-17,Limerick,9.6,5.9,13.3,0.0,,19.2
2024-04-18,Cork,9.6,6.7,13.5,0.0,,18.6
2024-04-18,Dublin,8.1,2.7,13.4,0.2,,19.7
2024-04-18,Limerick,10.1,7.4,12.0,0.0,,15.8
2024-04-19,Cork,10.6,8.2,14.2,0.0,,22.3
2024-04-19,Dublin,9.8,8.1,14.8,0.2,,22.0
2024-04-19,Limerick,10.9,7.6,14.4,0.5,,16.0
2024-04-20,Cork,9.4,6.1,13.0,0.0,,11.0
2024-04-20,Dublin,7.0,1.1,14.7,0.0,,9.3
2024-04-20,Limerick,10.1,2.9,17.0,1.0,,7.5
2024-04-21,Cork,9.9,5.6,13.7,0.0,,9.5
2024-04-21,Dublin,8.6,3.2,16.2,0.0,,8.7
2024-04-21,Limerick,11.9,4.8,18.2,0.0,,8.1
2024-04-22,Cork,12.4,7.7,17.2,0.0,,20.4
2024-04-22,Dublin,8.4,3.9,12.8,0.0,,15.9
2024-04-22,Limerick,12.2,7.6,17.2,0.0,,15.4
2024-04-23,Cork,11.1,8.0,15.5,0.0,,21.4
2024-04-23,Dublin,9.1,7.4,15.8,0.0,,16.3
2024-04-23,Limerick,11.6,8.1,15.8,0.0,,15.2
2024-04-24,Cork,9.5,5.2,14.5,0.0,,17.7
2024-04-24,Dublin,6.7,3.0,10.8,0.0,,11.4
2024-04-24,Limerick,9.4,4.5,14.1,0.0,,11.2
2024-04-25,Cork,8.1,5.7,11.7,12.1,,13.1
2024-04-25,Dublin,6.4,3.7,11.4,0.7,,13.8
2024-04-25,Limerick,9.2,6.5,13.0,3.0,,10.6
2024-04-26,Cork,7.4,5.7,9.1,1.8,,18.4
2024-04-26,Dublin,5.7,2.4,10.7,0.1,,14.8
2024-04-26,Limerick,8.4,5.9,11.5,1.5,,16.7
2024-04-27,Cork,6.0,2.2,9.7,0.0,,18.0
2024-04-27,Dublin,5.3,0.1,11.3,0.0,,15.3
2024-04-27,Limerick,7.6,1.5,12.8,0.0,,13.0
2024-04-28,Cork,7.9,4.0,12.5,3.7,,16.5
2024-04-28,Dublin,6.6,0.2,14.2,1.1,,13.4
2024-04-28,Limerick,8.3,2.5,12.3,1.0,,15.6
2024-04-29,Cork,9.6,7.2,12.2,6.7,,23.7
2024-04-29,Dublin,10.4,7.1,15.8,3.9,,19.0
2024-04-29,Limerick,10.3,8.8,12.8,3.0,,21.0
2024-04-30,Cork,7.9,6.4,10.7,11.3,,13.7
2024-04-30,Dublin,10.1,8.5,13.5,0.0,,21.8
2024-04-30,Limerick,8.9,6.7,11.1,10.9,,13.0
2024-05-01,Cork,8.4,4.6,12.6,0.3,,14.9
2024-05-01,Dublin,10.0,5.6,15.0,4.0,,14.5
2024-05-01,Limerick,10.5,6.3,15.0,1.0,,16.4
2024-05-02,Cork,7.8,6.5,9.6,8.9,,14.2
2024-05-02,Dublin,11.4,7.4,17.0,1.7,,15.2
2024-05-02,Limerick,8.3,5.7,9.6,7.1,,12.9
2024-05-03,Cork,9.9,7.6,12.2,1.0,,10.5
2024-05-03,Dublin,11.6,9.5,14.2,0.5,,12.0
2024-05-03,Limerick,10.6,9.2,12.2,3.0,,14.4
2024-05-04,Cork,10.3,7.6,13.7,0.4,,7.5
2024-05-04,Dublin,10.9,9.8,14.2,0.0,,12.5
2024-05-04,Limerick,11.0,7.0,13.9,0.0,,8.6
2024-05-05,Cork,10.0,5.5,14.7,0.0,,15.4
2024-05-05,Dublin,12.7,8.0,17.5,0.6,,9.2
2024-05-05,Limerick,11.4,4.0,18.3,0.0,,9.2
2024-05-06,Cork,12.4,9.5,16.5,0.3,,19.5
2024-05-06,Dublin,11.8,10.4,14.2,0.0,,12.7
2024-05-06,Limerick,12.0,8.9,14.5,0.0,,12.9
2024-05-07,Cork,11.1,9.0,13.5,0.0,,10.8
2024-05-07,Dublin,11.8,9.1,16.7,0.0,,11.2
2024-05-07,Limerick,11.8,9.5,14.4,0.0,,8.2
2024-05-08,Cork,11.5,9.0,15.0,0.0,,11.4
2024-05-08,Dublin,13.8,9.3,19.1,0.0,,9.8
2024-05-08,Limerick,13.0,8.8,18.3,0.0,,9.2
2024-05-09,Cork,12.4,9.2,16.5,0.0,,13.0
2024-05-09,Dublin,14.5,9.9,20.0,0.0,,8.8
2024-05-09,Limerick,14.5,9.3,20.4,0.0,,13.6
2024-05-10,Cork,13.5,10.0,18.0,0.0,,14.8
2024-05-10,Dublin,15.8,11.0,24.2,0.0,,12.5
2024-05-10,Limerick,16.6,11.4,23.1,0.0,,15.8
2024-05-11,Cork,14.1,10.7,18.0,0.0,,14.8
2024-05-11,Dublin,14.8,8.8,22.1,0.0,,11.7
2024-05-11,Limerick,16.2,10.5,22.3,0.0,,15.9
2024-05-12,Cork,13.9,10.7,17.7,1.7,,8.7
2024-05-12,Dublin,15.5,10.8,21.4,5.4,,11.1
2024-05-12,Limerick,14.1,11.6,15.9,0.0,,10.5
2024-05-13,Cork,11.7,9.5,14.1,28.1,,21.0
2024-05-13,Dublin,11.7,11.5,14.8,4.2,,18.3
2024-05-13,Limerick,13.4,10.7,18.7,11.9,,17.8
2024-05-14,Cork,11.6,10.5,14.0,27.0,,21.6
2024-05-14,Dublin,13.3,10.2,17.9,0.3,,13.8
2024-05-14,Limerick,12.3,8.3,15.6,18.0,,11.4
2024-05-15,Cork,12.3,11.1,14.7,8.4,,24.0
2024-05-15,Dublin,14.1,11.8,18.5,0.0,,12.2
2024-05-15,Limerick,14.5,10.6,19.0,0.8,,15.6
2024-05-16,Cork,13.3,10.0,17.6,8.8,,13.2
2024-05-16,Dublin,14.1,8.1,19.8,2.7,,12.0
2024-05-16,Limerick,15.0,9.6,21.5,0.0,,11.5
2024-05-17,Cork,13.5,12.0,15.2,12.3,,18.3
2024-05-17,Dublin,14.2,12.2,17.7,0.0,,15.0
2024-05-17,Limerick,14.7,13.3,17.0,7.1,,19.0
2024-05-18,Cork,13.0,11.0,14.7,1.7,,23.6
2024-05-18,Dublin,14.3,12.5,19.2,0.0,,13.2
2024-05-18,Limerick,13.3,11.5,15.3,0.0,,17.4
2024-05-19,Cork,15.4,9.6,22.1,1.9,,14.4
2024-05-19,Dublin,13.7,7.3,20.6,0.0,,12.5
2024-05-19,Limerick,14.9,8.4,22.0,0.0,,12.2
2024-05-20,Cork,15.9,11.7,20.5,0.0,,10.4
2024-05-20,Dublin,14.1,9.3,20.8,0.0,,12.5
2024-05-20,Limerick,15.7,10.2,23.5,0.0,,10.2
2024-05-21,Cork,13.8,10.2,18.2,12.5,,12.3
2024-05-21,Dublin,14.0,9.6,18.1,0.4,,11.7
2024-05-21,Limerick,13.6,11.4,16.3,0.0,,9.3
2024-05-22,Cork,13.3,10.1,16.6,4.1,,24.6
2024-05-22,Dublin,13.8,11.7,17.4,0.0,,23.0
2024-05-22,Limerick,13.0,10.3,16.7,0.0,,18.0
2024-05-23,Cork,10.7,8.0,13.5,0.0,,25.8
2024-05-23,Dublin,10.9,9.2,14.3,1.7,,30.8
2024-05-23,Limerick,11.5,9.4,14.2,0.0,,19.3
2024-05-24,Cork,10.6,7.0,15.0,0.0,,12.5
2024-05-24,Dublin,10.6,8.7,14.2,0.3,,16.0
2024-05-24,Limerick,12.2,5.9,16.7,0.0,,9.0
2024-05-25,Cork,10.5,7.0,12.6,15.8,,24.3
2024-05-25,Dublin,12.6,9.8,16.2,4.2,,17.6
2024-05-25,Limerick,11.9,8.7,14.6,5.1,,20.0
2024-05-26,Cork,11.2,9.0,14.5,8.9,,16.8
2024-05-26,Dublin,11.5,10.4,16.2,6.9,,11.7
2024-05-26,Limerick,12.2,10.0,14.7,0.3,,18.0
2024-05-27,Cork,10.8,7.2,14.7,0.8,,14.1
2024-05-27,Dublin,12.1,8.1,17.3,5.8,,13.5
2024-05-27,Limerick,12.4,8.9,16.6,0.8,,13.4
2024-05-28,Cork,13.4,9.7,17.0,1.1,,20.7
2024-05-28,Dublin,14.2,11.0,19.3,2.9,,16.0
2024-05-28,Limerick,13.8,12.4,16.0,4.1,,25.2
2024-05-29,Cork,12.8,9.5,17.2,0.0,,19.2
2024-05-29,Dublin,13.4,10.9,17.7,0.0,,24.6
2024-05-29,Limerick,13.6,11.3,16.9,0.5,,19.0
2024-05-30,Cork,12.0,10.2,14.7,0.0,,26.9
2024-05-30,Dublin,12.9,10.6,16.4,0.1,,27.9
2024-05-30,Limerick,12.8,10.9,14.4,0.0,,21.9
2024-05-31,Cork,13.4,8.6,19.0,0.0,,21.9
2024-05-31,Dublin,12.9,7.9,18.5,0.0,,18.3
2024-05-31,Limerick,13.8,8.5,18.8,0.0,,14.2
2024-06-01,Cork,13.6,8.1,20.0,0.0,,15.4
2024-06-01,Dublin,13.2,8.8,18.9,0.0,,12.6
2024-06-01,Limerick,13.3,6.4,18.7,0.0,,12.9
2024-06-02,Cork,15.2,9.5,20.5,0.0,,18.8
2024-06-02,Dublin,13.7,7.7,20.9,0.0,,13.8
2024-06-02,Limerick,14.2,8.4,19.2,0.0,,13.0
2024-06-03,Cork,15.1,13.0,18.5,0.0,,19.2
2024-06-03,Dublin,14.8,12.4,19.5,0.4,,19.2
2024-06-03,Limerick,13.9,12.2,16.3,0.0,,15.7
2024-06-04,Cork,12.9,8.5,16.1,0.7,,20.7
2024-06-04,Dublin,12.6,12.0,16.9,1.0,,24.3
2024-06-04,Limerick,12.7,8.5,14.8,1.0,,25.2
2024-06-05,Cork,10.5,6.0,15.7,0.0,,16.0
2024-06-05,Dublin,10.3,5.4,16.7,0.0,,23.6
2024-06-05,Limerick,10.9,7.8,15.1,0.8,,16.2
2024-06-06,Cork,10.7,7.1,13.2,0.0,,14.0
2024-06-06,Dublin,10.8,5.4,16.9,0.1,,19.5
2024-06-06,Limerick,11.6,8.4,15.2,0.5,,13.8
2024-06-07,Cork,12.5,9.5,15.7,0.1,,15.9
2024-06-07,Dublin,13.0,6.6,18.7,0.0,,18.9
2024-06-07,Limerick,12.6,9.8,15.0,0.0,,17.1
2024-06-08,Cork,12.7,9.7,17.0,0.3,,21.2
2024-06-08,Dublin,12.6,9.9,17.9,0.0,,23.7
2024-06-08,Limerick,13.1,10.7,16.5,1.0,,18.3
2024-06-09,Cork,12.5,8.5,17.2,0.0,,21.9
2024-06-09,Dublin,11.4,8.6,15.0,4.8,,25.2
2024-06-09,Limerick,12.6,9.9,14.4,0.0,,20.7
2024-06-10,Cork,12.5,8.1,16.7,0.4,,22.0
2024-06-10,Dublin,10.8,5.8,16.9,0.8,,20.6
2024-06-10,Limerick,12.3,6.3,17.0,2.0,,16.0
2024-06-11,Cork,11.8,7.0,16.1,0.1,,15.9
2024-06-11,Dublin,10.5,5.2,15.6,0.0,,17.8
2024-06-11,Limerick,11.3,4.6,16.0,0.0,,11.4
2024-06-12,Cork,11.8,7.2,15.6,0.0,,14.7
2024-06-12,Dublin,10.1,5.7,15.5,0.5,,13.6
2024-06-12,Limerick,12.6,5.0,17.3,0.0,,10.4
2024-06-13,Cork,13.8,11.2,18.0,11.2,,24.8
2024-06-13,Dublin,13.1,8.4,18.6,2.5,,20.4
2024-06-13,Limerick,13.6,12.0,15.6,7.1,,25.8
2024-06-14,Cork,11.5,8.0,14.7,2.1,,16.1
2024-06-14,Dublin,12.8,10.1,17.8,7.8,,14.3
2024-06-14,Limerick,12.4,9.7,15.5,3.0,,19.9
2024-06-15,Cork,12.0,9.2,15.1,0.7,,21.8
2024-06-15,Dublin,11.4,7.7,16.8,0.0,,12.0
2024-06-15,Limerick,12.5,8.9,17.2,7.1,,19.5
2024-06-16,Cork,13.0,9.2,16.5,0.0,,14.4
2024-06-16,Dublin,12.8,6.5,19.9,1.4,,16.2
2024-06-16,Limerick,13.5,7.7,17.6,0.0,,12.6
2024-06-17,Cork,13.2,9.6,16.2,0.2,,18.4
2024-06-17,Dublin,13.3,8.6,18.6,0.0,,15.2
2024-06-17,Limerick,13.6,11.1,15.5,0.0,,14.1
2024-06-18,Cork,12.9,9.2,16.0,0.0,,23.9
2024-06-18,Dublin,11.5,10.3,15.1,0.0,,18.8
2024-06-18,Limerick,13.0,8.9,17.1,0.0,,17.7
2024-06-19,Cork,12.3,6.7,18.7,0.0,,12.9
2024-06-19,Dublin,11.7,4.5,18.9,0.0,,12.2
2024-06-19,Limerick,12.3,5.9,17.5,0.0,,12.2
2024-06-20,Cork,13.8,9.2,18.5,0.0,,15.2
2024-06-20,Dublin,15.3,9.0,22.3,0.0,,10.8
2024-06-20,Limerick,14.9,10.9,20.3,0.0,,12.2
2024-06-21,Cork,13.7,11.7,16.6,4.0,,20.4
2024-06-21,Dublin,15.4,13.7,19.6,1.2,,14.2
2024-06-21,Limerick,14.7,12.4,16.4,5.3,,20.8
2024-06-22,Cork,13.3,9.1,16.1,0.0,,13.2
2024-06-22,Dublin,14.7,7.5,20.9,0.0,,12.8
2024-06-22,Limerick,14.9,11.5,19.0,0.0,,15.9
2024-06-23,Cork,15.8,12.2,19.2,0.0,,13.4
2024-06-23,Dublin,15.5,12.9,20.8,0.0,,13.8
2024-06-23,Limerick,17.0,13.2,23.0,0.0,,9.8
2024-06-24,Cork,16.0,14.0,18.7,0.0,,12.6
2024-06-24,Dublin,20.4,13.3,26.6,0.1,,9.6
2024-06-24,Limerick,19.5,16.7,23.1,0.0,,13.2
2024-06-25,Cork,16.8,14.7,19.5,0.6,,17.4
2024-06-25,Dublin,15.8,15.4,17.7,0.2,,12.9
2024-06-25,Limerick,16.6,13.9,20.4,0.0,,14.2
2024-06-26,Cork,15.0,13.1,18.6,0.8,,17.1
2024-06-26,Dublin,16.4,11.4,24.6,0.0,,11.4
2024-06-26,Limerick,15.3,9.6,21.0,0.0,,17.0
2024-06-27,Cork,12.8,10.5,15.1,0.0,,22.5
2024-06-27,Dublin,13.9,12.9,17.8,0.6,,24.0
2024-06-27,Limerick,13.4,12.4,14.2,3.0,,35.8
2024-06-28,Cork,12.9,10.7,17.1,1.8,,15.2
2024-06-28,Dublin,13.9,10.6,18.4,4.6,,21.2
2024-06-28,Limerick,14.2,11.7,16.5,1.0,,20.2
2024-06-29,Cork,14.4,12.0,18.0,7.3,,17.8
2024-06-29,Dublin,12.6,11.2,15.2,8.8,,10.8
2024-06-29,Limerick,14.5,11.4,17.0,10.9,,16.0
2024-06-30,Cork,12.3,8.7,17.0,0.3,,17.4
2024-06-30,Dublin,12.6,8.5,18.6,3.2,,18.6
2024-06-30,Limerick,12.8,8.7,16.0,0.3,,14.7
2024-07-01,Cork,13.8,11.0,19.2,0.6,,18.4
2024-07-01,Dublin,13.4,10.2,18.0,0.0,,20.4
2024-07-01,Limerick,14.5,12.4,17.1,0.3,,19.4
2024-07-02,Cork,12.9,9.5,17.7,0.0,,17.1
2024-07-02,Dublin,13.1,8.3,17.6,0.0,,15.3
2024-07-02,Limerick,13.9,10.4,18.0,0.0,,12.9
2024-07-03,Cork,14.1,11.1,17.6,0.0,,26.0
2024-07-03,Dublin,14.2,11.8,21.1,0.0,,24.2
2024-07-03,Limerick,13.6,11.3,15.5,1.0,,25.8
2024-07-04,Cork,11.5,7.6,15.6,6.3,,16.8
2024-07-04,Dublin,13.2,8.4,18.6,0.0,,27.3
2024-07-04,Limerick,12.7,11.1,14.9,4.3,,23.4
2024-07-05,Cork,11.4,8.6,14.7,3.0,,12.8
2024-07-05,Dublin,12.9,8.9,17.6,2.5,,14.7
2024-07-05,Limerick,12.6,10.3,14.9,1.5,,15.3
2024-07-06,Cork,11.8,7.7,15.5,0.5,,20.7
2024-07-06,Dublin,12.7,9.1,18.3,6.9,,21.8
2024-07-06,Limerick,12.4,8.7,16.0,1.5,,17.8
2024-07-07,Cork,12.2,8.6,14.7,2.0,,10.6
2024-07-07,Dublin,12.9,10.3,17.4,4.6,,12.8
2024-07-07,Limerick,13.6,9.5,16.5,0.8,,8.8
2024-07-08,Cork,12.0,8.2,16.2,3.9,,17.2
2024-07-08,Dublin,13.5,7.9,18.0,4.2,,13.6
2024-07-08,Limerick,14.6,8.5,19.3,0.0,,11.4
2024-07-09,Cork,13.5,11.6,16.2,1.5,,23.8
2024-07-09,Dublin,13.3,13.5,13.7,8.2,,22.5
2024-07-09,Limerick,14.9,13.1,17.1,0.5,,19.3
2024-07-10,Cork,14.8,11.0,19.4,0.0,,22.8
2024-07-10,Dublin,13.1,11.6,16.3,2.4,,23.0
2024-07-10,Limerick,15.7,13.4,18.6,0.0,,22.0
2024-07-11,Cork,13.8,10.0,18.1,0.0,,22.2
2024-07-11,Dublin,13.2,10.8,17.6,0.0,,23.4
2024-07-11,Limerick,14.6,10.8,17.9,0.0,,18.3
2024-07-12,Cork,13.1,10.2,16.0,0.1,,18.4
2024-07-12,Dublin,12.8,10.0,17.6,0.0,,13.5
2024-07-12,Limerick,13.9,10.9,16.6,0.0,,14.1
2024-07-13,Cork,14.0,11.6,18.2,0.0,,14.2
2024-07-13,Dublin,14.8,11.9,19.7,0.5,,10.1
2024-07-13,Limerick,15.2,12.0,18.8,0.0,,13.2
2024-07-14,Cork,14.6,12.2,18.0,0.0,,10.1
2024-07-14,Dublin,15.4,12.3,19.7,0.1,,9.2
2024-07-14,Limerick,15.1,11.1,20.2,0.8,,8.2
2024-07-15,Cork,13.7,12.7,15.4,6.8,,15.9
2024-07-15,Dublin,13.9,9.1,17.6,0.1,,10.8
2024-07-15,Limerick,14.4,11.0,16.7,1.0,,9.5
2024-07-16,Cork,15.6,12.5,18.9,0.0,,16.5
2024-07-16,Dublin,15.6,12.9,20.8,0.0,,17.4
2024-07-16,Limerick,15.7,13.9,19.0,0.0,,13.2
2024-07-17,Cork,14.2,10.7,16.7,0.9,,13.4
2024-07-17,Dublin,16.8,9.6,22.2,0.3,,12.9
2024-07-17,Limerick,15.8,11.9,18.5,0.0,,17.6
2024-07-18,Cork,15.8,13.0,19.0,6.7,,16.7
2024-07-18,Dublin,16.7,14.6,20.4,0.0,,12.6
2024-07-18,Limerick,16.9,13.5,19.6,2.0,,15.4
2024-07-19,Cork,14.9,13.0,17.6,0.0,,16.5
2024-07-19,Dublin,18.6,14.0,23.0,1.1,,13.2
2024-07-19,Limerick,16.2,12.5,19.8,0.0,,15.6
2024-07-20,Cork,14.3,12.2,16.7,2.4,,20.6
2024-07-20,Dublin,14.5,14.5,18.9,2.0,,14.6
2024-07-20,Limerick,14.9,13.5,17.2,11.9,,19.0
2024-07-21,Cork,13.6,10.5,15.7,1.3,,17.2
2024-07-21,Dublin,14.4,9.1,20.4,2.7,,12.9
